VFG005392(gb|WP_011836622)
VFG036233(gb|WP_173361998)
VFG013265(gb|WP_005694045)
VFG013268(gb|WP_012054924)
VFG013267(gb|WP_005656195)
VFG013266(gb|WP_011271949)
VFG013568(gb|WP_005687630)
VFG000343(gb|WP_164927854)
VFG013316(gb|WP_011272147)
VFG013315(gb|WP_005694490)
VFG013317(gb|WP_012054648)
VFG013318(gb|WP_012055151)
VFG013626(gb|WP_011272071)
VFG013625(gb|WP_005693701)
VFG013628(gb|WP_012055050)
VFG013254(gb|WP_005694093)
VFG013257(gb|WP_005653851)
VFG013255(gb|WP_011271920)
VFG013242(gb|WP_005693863)
VFG013244(gb|WP_005687511)
VFG013243(gb|WP_011271802)
VFG013348(gb|WP_012054583)
VFG013347(gb|WP_005652408)
VFG013346(gb|WP_005693178)
VFG013162(gb|WP_012340251)
VFG013350(gb|WP_010945286)
VFG013351(gb|WP_041604256)
VFG013205(gb|WP_012341592)
VFG013630(gb|WP_011608629)
VFG006072(gb|WP_002902060)
VFG006316(gb|WP_002218516)
VFG036719(gb|WP_002243173)
VFG000258(gb|WP_002224750)
VFG036716(gb|WP_002215285)
VFG000696(gb|AAP42188)
VFG005378(gb|WP_011836996)
VFG005862(gb|WP_009659423)
VFG018666(gb|WP_012000428)
VFG006022(gb|WP_002947383)
VFG005973(gb|WP_002263087)
VFG005384(gb|WP_011836784)
VFG005385(gb|WP_011836785)
VFG018656(gb|WP_012000554)
VFG018655(gb|WP_012000309)
VFG005383(gb|WP_011836786)
VFG037909(gb|WP_000939041)
VFG037912(gb|WP_000939040)
VFG011643(gb|WP_011731796)
VFG019096(gb|WP_001193716)
VFG005649(gb|WP_001193721)
VFG019095(gb|WP_001193722)
VFG001364(gb|WP_001193686)
VFG005908(gb|WP_001013647)
VFG019115(gb|WP_001291066)
VFG036403(gb|WP_003711230)
VFG018784(gb|WP_002226887)
VFG006196(gb|WP_011798741)
VFG036397(gb|WP_002240932)
VFG000232(gb|WP_002218487)
VFG006194(gb|WP_002215258)
VFG019698(gb|WP_003690200)
VFG036396(gb|WP_014580721)
VFG006197(gb|WP_010951368)
VFG043003(gb|ZP_07361438)
VFG043005(gb|ZP_07361440)
VFG043002(gb|ABG47036)
VFG043001(gb|ABG47035)
VFG000331(gb|WP_005693548)
VFG013431(gb|WP_005656815)
VFG013433(gb|WP_011962021)
VFG013435(gb|WP_041604091)
VFG013173(gb|WP_012341733)
VFG013286(gb|WP_005694325)
VFG013288(gb|WP_011961728)
VFG013287(gb|WP_005688951)
VFG005810(gb|WP_011836396)
VFG018663(gb|WP_012130837)
VFG005807(gb|WP_000733056)
VFG001359(gb|WP_000733059)
VFG013390(gb|WP_005651701)
VFG013392(gb|WP_012054515)
VFG013391(gb|WP_011272366)
VFG037035(gb|WP_002255636)
VFG037028(gb|WP_002218620)
VFG037030(gb|WP_002221625)
VFG037041(gb|WP_014581728)
VFG037031(gb|WP_002216305)
VFG037032(gb|WP_003689973)
VFG037039(gb|WP_002221884)
VFG037029(gb|WP_010951343)
VFG037037(gb|WP_002239455)
VFG037044(gb|WP_013448270)
VFG000332(gb|WP_005632797)
VFG013407(gb|WP_005690709)
VFG013409(gb|WP_012055407)
VFG013169(gb|WP_011609759)
VFG013516(gb|WP_010944247)
VFG013465(gb|WP_005693586)
VFG013468(gb|WP_011962004)
VFG013466(gb|WP_005654784)
VFG013467(gb|WP_005687765)
VFG013179(gb|WP_012340566)
VFG013470(gb|WP_011609100)
VFG013469(gb|WP_010944797)
VFG013479(gb|WP_110426417)
VFG013476(gb|WP_032828451)
VFG013477(gb|WP_041174771)
VFG013478(gb|WP_005687393)
VFG013481(gb|WP_041604195)
VFG013181(gb|WP_012340544)
VFG007659(gb|WP_011261022)
VFG007658(gb|WP_011149273)
VFG005865(gb|WP_002262524)
VFG005872(gb|WP_002982024)
VFG005879(gb|WP_011018342)
VFG005871(gb|WP_002991444)
VFG000964(gb|WP_010922799)
VFG005875(gb|WP_011889256)
VFG005874(gb|WP_002986125)
VFG006278(gb|WP_002247975)
VFG036196(gb|WP_002245812)
VFG006135(gb|WP_011798758)
VFG036222(gb|WP_013448269)
VFG036200(gb|WP_002244388)
VFG050440(gb|WP_000993717.1)
VFG050443(gb|WP_000993715.1)
VFG050447(gb|WP_020753494.1)
VFG050449(gb|WP_000993719.1)
VFG013761(gb|WP_003152762)
VFG013762(gb|WP_003141352)
VFG005360(gb|WP_002262489)
VFG005356(gb|WP_000260666)
VFG019077(gb|WP_000260685)
VFG019078(gb|WP_000260667)
VFG018652(gb|WP_006154814)
VFG005359(gb|WP_002899102)
VFG005353(gb|WP_000260656)
VFG005341(gb|WP_002986042)
VFG005344(gb|WP_011054177)
VFG000079(gb|NP_463763)
