VFG046459(gb|WP_004287053)
VFG048974(gb|WP_016946203)
VFG048975(gb|WP_032719844)
VFG048991(gb|YP_005227874)
VFG013370(gb|WP_005651396)
VFG013371(gb|WP_005648212)
VFG013368(gb|WP_005693225)
VFG049189(gb|WP_014226431)
VFG049193(gb|YP_005228284)
VFG049191(gb|WP_014907101)
VFG049192(gb|WP_008806080)
VFG049194(gb|WP_004150973)
VFG049196(gb|WP_004890358)
VFG049197(gb|WP_032452026)
VFG006313(gb|WP_002236582)
VFG000257(gb|WP_002215286)
VFG006315(gb|WP_002224374)
VFG036706(gb|WP_014575090)
VFG036196(gb|WP_002245812)
VFG006135(gb|WP_011798758)
VFG036222(gb|WP_013448269)
VFG036200(gb|WP_002244388)
VFG036205(gb|WP_014582348)
VFG036198(gb|WP_015815999)
VFG036203(gb|WP_014581605)
VFG036197(gb|WP_014573675)
VFG036199(gb|WP_014575067)
VFG000221(gb|WP_010980743)
VFG006133(gb|WP_010981065)
VFG036204(gb|WP_014581673)
VFG038428(gb|WP_011707568)
VFG000332(gb|WP_005632797)
VFG013409(gb|WP_012055407)
VFG013407(gb|WP_005690709)
VFG013169(gb|WP_011609759)
VFG013419(gb|WP_011272430)
VFG013421(gb|WP_005630454)
VFG013418(gb|WP_005694260)
VFG013420(gb|WP_012054458)
VFG013171(gb|WP_012341650)
VFG013422(gb|WP_010945115)
VFG011869(gb|WP_002848349)
VFG043394(gb|YP_002343725)
VFG018661(gb|WP_011999924)
VFG005552(gb|WP_011837486)
VFG005549(gb|WP_000116477)
VFG005550(gb|WP_000116479)
VFG019092(gb|WP_000116465)
VFG019091(gb|WP_000116474)
VFG018663(gb|WP_012130837)
VFG005810(gb|WP_011836396)
VFG001359(gb|WP_000733059)
VFG005807(gb|WP_000733056)
VFG019101(gb|WP_000733058)
VFG036233(gb|WP_173361998)
VFG013376(gb|WP_012054551)
VFG013165(gb|WP_012340599)
VFG013375(gb|WP_011272285)
VFG013379(gb|WP_011609132)
VFG013374(gb|WP_005693262)
VFG013377(gb|WP_012055293)
VFG013255(gb|WP_011271920)
VFG013254(gb|WP_005694093)
VFG013257(gb|WP_005653851)
VFG013485(gb|WP_074039892)
VFG013484(gb|WP_074032785)
VFG013483(gb|WP_011272752)
VFG013482(gb|WP_164927871)
VFG013237(gb|WP_005663240)
VFG013238(gb|WP_005687509)
VFG013236(gb|WP_005693864)
VFG013239(gb|WP_012054788)
VFG013265(gb|WP_005694045)
VFG013268(gb|WP_012054924)
VFG013267(gb|WP_005656195)
VFG013266(gb|WP_011271949)
VFG013564(gb|WP_011961812)
VFG013563(gb|WP_005667903)
VFG013568(gb|WP_005687630)
VFG000343(gb|WP_164927854)
VFG013316(gb|WP_011272147)
VFG013315(gb|WP_005694490)
VFG013317(gb|WP_012054648)
VFG013318(gb|WP_012055151)
VFG013626(gb|WP_011272071)
VFG013625(gb|WP_005693701)
VFG013628(gb|WP_012055050)
VFG013242(gb|WP_005693863)
VFG013244(gb|WP_005687511)
VFG013243(gb|WP_011271802)
VFG013205(gb|WP_012341592)
VFG013630(gb|WP_011608629)
VFG011643(gb|WP_011731796)
VFG018243(gb|WP_005462534)
VFG043000(gb|ABG47034)
VFG048885(gb|WP_014907227)
VFG003402(gb|WP_011191888)
VFG002365(gb|WP_005167740)
VFG000331(gb|WP_005693548)
VFG013431(gb|WP_005656815)
VFG013433(gb|WP_011962021)
VFG013435(gb|WP_041604091)
VFG013173(gb|WP_012341733)
VFG013286(gb|WP_005694325)
VFG013288(gb|WP_011961728)
VFG013287(gb|WP_005688951)
VFG013390(gb|WP_005651701)
VFG013392(gb|WP_012054515)
VFG013391(gb|WP_011272366)
VFG037035(gb|WP_002255636)
VFG037028(gb|WP_002218620)
VFG037030(gb|WP_002221625)
VFG037041(gb|WP_014581728)
VFG037031(gb|WP_002216305)
VFG037032(gb|WP_003689973)
VFG037039(gb|WP_002221884)
VFG037029(gb|WP_010951343)
VFG037037(gb|WP_002239455)
VFG037044(gb|WP_013448270)
VFG013465(gb|WP_005693586)
VFG013468(gb|WP_011962004)
VFG013466(gb|WP_005654784)
VFG013467(gb|WP_005687765)
VFG013179(gb|WP_012340566)
VFG013470(gb|WP_011609100)
VFG013469(gb|WP_010944797)
VFG013479(gb|WP_110426417)
VFG013476(gb|WP_032828451)
VFG013477(gb|WP_041174771)
VFG013478(gb|WP_005687393)
VFG013481(gb|WP_041604195)
VFG013181(gb|WP_012340544)
VFG013327(gb|WP_010869047)
VFG013330(gb|WP_012055210)
VFG013329(gb|WP_005685920)
VFG013328(gb|WP_011272203)
VFG013333(gb|WP_011609815)
VFG013160(gb|WP_012340926)
VFG042802(gb|AAN75204)
VFG042809(gb|AAN75211)
VFG013229(gb|WP_010945174)
VFG000694(gb|AAP42187)
VFG018654(gb|WP_011999748)
VFG018653(gb|WP_011999747)
VFG042386(gb|AAC44560)
VFG050440(gb|WP_000993717.1)
VFG050443(gb|WP_000993715.1)
VFG050447(gb|WP_020753494.1)
VFG050449(gb|WP_000993719.1)
VFG005360(gb|WP_002262489)
VFG005356(gb|WP_000260666)
VFG019077(gb|WP_000260685)
VFG019078(gb|WP_000260667)
VFG018652(gb|WP_006154814)
VFG005359(gb|WP_002899102)
VFG005353(gb|WP_000260656)
VFG005341(gb|WP_002986042)
VFG005344(gb|WP_011054177)
VFG036678(gb|WP_114985888)
VFG036674(gb|WP_041423515)
VFG018808(gb|WP_012221365)
VFG036676(gb|WP_014581523)
VFG036682(gb|WP_014581629)
VFG036680(gb|WP_014575435)
VFG006303(gb|WP_010980934)
VFG036679(gb|WP_015815336)
VFG006300(gb|WP_010980816)
VFG036677(gb|WP_014581653)
VFG006301(gb|WP_011798804)
VFG036675(gb|WP_014581032)
VFG036673(gb|WP_014573938)
