VFG005385(gb|WP_011836785)
VFG000331(gb|WP_005693548)
VFG013431(gb|WP_005656815)
VFG013433(gb|WP_011962021)
VFG013435(gb|WP_041604091)
VFG013173(gb|WP_012341733)
VFG043000(gb|ABG47034)
VFG013286(gb|WP_005694325)
VFG013288(gb|WP_011961728)
VFG013287(gb|WP_005688951)
VFG005810(gb|WP_011836396)
VFG018663(gb|WP_012130837)
VFG005807(gb|WP_000733056)
VFG001359(gb|WP_000733059)
VFG013390(gb|WP_005651701)
VFG013392(gb|WP_012054515)
VFG013391(gb|WP_011272366)
VFG037035(gb|WP_002255636)
VFG037028(gb|WP_002218620)
VFG037030(gb|WP_002221625)
VFG037041(gb|WP_014581728)
VFG037031(gb|WP_002216305)
VFG037032(gb|WP_003689973)
VFG037039(gb|WP_002221884)
VFG037029(gb|WP_010951343)
VFG037037(gb|WP_002239455)
VFG037044(gb|WP_013448270)
VFG013368(gb|WP_005693225)
VFG013371(gb|WP_005648212)
VFG013370(gb|WP_005651396)
VFG000332(gb|WP_005632797)
VFG013407(gb|WP_005690709)
VFG013409(gb|WP_012055407)
VFG013169(gb|WP_011609759)
VFG013418(gb|WP_005694260)
VFG013419(gb|WP_011272430)
VFG013420(gb|WP_012054458)
VFG013421(gb|WP_005630454)
VFG013171(gb|WP_012341650)
VFG013422(gb|WP_010945115)
VFG013513(gb|WP_005694655)
VFG013514(gb|WP_011272587)
VFG013515(gb|WP_011961967)
VFG013517(gb|WP_011608883)
VFG013183(gb|WP_012340374)
VFG013516(gb|WP_010944247)
VFG013465(gb|WP_005693586)
VFG013468(gb|WP_011962004)
VFG013466(gb|WP_005654784)
VFG013467(gb|WP_005687765)
VFG013179(gb|WP_012340566)
VFG013470(gb|WP_011609100)
VFG013469(gb|WP_010944797)
VFG013479(gb|WP_110426417)
VFG013476(gb|WP_032828451)
VFG013477(gb|WP_041174771)
VFG013478(gb|WP_005687393)
VFG013481(gb|WP_041604195)
VFG013181(gb|WP_012340544)
VFG007659(gb|WP_011261022)
VFG007658(gb|WP_011149273)
VFG005865(gb|WP_002262524)
VFG005872(gb|WP_002982024)
VFG005879(gb|WP_011018342)
VFG005871(gb|WP_002991444)
VFG000964(gb|WP_010922799)
VFG005875(gb|WP_011889256)
VFG005874(gb|WP_002986125)
VFG013535(gb|WP_011609092)
VFG013186(gb|WP_012340561)
VFG013530(gb|WP_010869249)
VFG013531(gb|WP_011272485)
VFG013532(gb|WP_012054417)
VFG013533(gb|WP_011961981)
VFG013534(gb|WP_010944436)
VFG013327(gb|WP_010869047)
VFG013330(gb|WP_012055210)
VFG013329(gb|WP_005685920)
VFG013328(gb|WP_011272203)
VFG013333(gb|WP_011609815)
VFG013160(gb|WP_012340926)
VFG005488(gb|WP_011836924)
VFG043590(gb|AAL13053)
VFG018657(gb|WP_012000387)
VFG042809(gb|AAN75211)
VFG013229(gb|WP_010945174)
VFG042377(gb|AAU44779)
VFG042386(gb|AAC44560)
VFG018653(gb|WP_011999747)
VFG018654(gb|WP_011999748)
VFG005356(gb|WP_000260666)
VFG019077(gb|WP_000260685)
VFG019078(gb|WP_000260667)
VFG005359(gb|WP_002899102)
VFG018652(gb|WP_006154814)
VFG005353(gb|WP_000260656)
VFG005360(gb|WP_002262489)
VFG005341(gb|WP_002986042)
VFG005344(gb|WP_011054177)
